,id,original_language,overview,title,actors,directors,genres,production_companies
615,1734,en,"Rick and Evelyn O'Connell, along with their 8 year old son Alex, discover the key to the legendary Scorpion King's might, the fabled Bracelet of Anubis. Unfortunately, a newly resurrected Imhotep has designs on the bracelet as well, and isn't above kidnapping its new bearer, Alex, to gain control of Anubis' otherworldly army.",The Mummy Returns,"['Brendan Fraser', 'Rachel Weisz', 'John Hannah', 'Arnold Vosloo', 'Oded Fehr', 'Dwayne Johnson', 'Freddie Boath', 'Patricia Velásquez', 'Alun Armstrong', 'Adewale Akinnuoye-Agbaje', 'Shaun Parkes', 'Bruce Byron', 'Joe Dixon', 'Thomas Fisher', 'Aharon Ipalé', 'Quill Roberts', 'Donna Air', 'Trevor Lovell', 'Tom Fisher']",['Stephen Sommers'],"['Adventure', 'Action', 'Fantasy']","['Universal Pictures', 'Alphaville Films', 'Imhotep Productions']"
616,9476,en,"William Thatcher, a peasant, is sent to apprentice with a Knight named Hector as a young boy. Urged by his father to ""change his Stars"", he assumes Sir Hector's place in a tournament when Hector dies in the middle of it. He wins. With the other apprentices, he trains and assumes the title of Sir Ulrich von Lichtenstein.",A Knight's Tale,"['Heath Ledger', 'Rufus Sewell', 'Shannyn Sossamon', 'Paul Bettany', 'Laura Fraser', 'Mark Addy', 'Alan Tudyk', 'James Purefoy', 'Bérénice Bejo', 'Scott Handy', 'Christopher Cazenove', ""Steven O'Donnell"", 'Jonathan Slinger', 'Nick Brimble', 'Roger Ashton-Griffiths', 'David Schneider']",['Brian Helgeland'],"['Adventure', 'Drama', 'Romance', 'Action']","['Columbia Pictures Corporation', 'Escape Artists', 'Black and Blu Entertainment', 'Finestkind']"
617,808,en,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",Shrek,"['Mike Myers', 'Eddie Murphy', 'Cameron Diaz', 'John Lithgow', 'Vincent Cassel', 'Peter Dennis', 'Clive Pearse', 'Jim Cummings', 'Bobby Block', 'Chris Miller', 'Cody Cameron', 'Kathleen Freeman', 'Conrad Vernon', 'Christopher Knights', 'Simon J. Smith', 'Jacquie Barnbrook', 'Guillaume Aretos', 'John Bisom', 'Calvin Remsberg', 'Jean-Paul Vignon', 'Val Bettin', 'Andrew Adamson', 'Patty Cornell', 'Charles Dennis', 'Mehmet Ali Erbil', 'Susan Fitzer', 'Elisa Gabrielli', 'Gary A. Hecker', 'Frank Welker']","['Andrew Adamson', 'Vicky Jenson']","['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']","['DreamWorks SKG', 'Pacific Data Images (PDI)', 'DreamWorks Animation']"
618,824,en,"A celebration of love and creative inspiration takes place in the infamous, gaudy and glamorous Parisian nightclub, at the cusp of the 20th century. A young poet, who is plunged into the heady world of Moulin Rouge, begins a passionate affair with the club's most notorious and beautiful star.",Moulin Rouge!,"['Nicole Kidman', 'Ewan McGregor', 'John Leguizamo', 'Jim Broadbent', 'Richard Roxburgh', 'Garry McDonald', 'Jacek Koman', 'Matthew Whittet', 'Kerry Walker', ""Caroline O'Connor"", 'Christine Anu', 'Natalie Mendoza', 'Lara Mulcahy', 'David Wenham', 'Kylie Minogue', 'Ozzy Osbourne', 'Deobia Oparei', 'Linal Haft', 'Keith Robinson', 'Peter Whitford', 'Norman Kaye', 'Arthur Dignam', 'Carole Skinner', 'Jonathan Hardy', 'Plácido Domingo', 'Kiruna Stamell', 'Anthony Young', 'Dee Donavan', 'Johnny Lockwood', 'Don Reid', 'Tara Morice', 'Daniel Scott', 'Veronica Beattie', 'Lisa Callingham', 'Rosetta Cook', 'Fleur Denny', 'Kelly Grauer', 'Jaclyn Hanson', 'Michelle Hopper', 'Fallon King', 'Wendy McMahon', 'Tracie Morley', 'Sue-Ellen Shook', 'Jenny Wilson', 'Luke Alleva', 'Andrew Aroustian', 'Stephen Colyer', 'Steve Grace', 'Mark Hodge', 'Cameron Mitchell', 'Deon Nuku', 'Shaun Parker', 'Troy Phillips', 'Rodney Syaranamual', 'Ashley Wallen', 'Nathan Wright', 'Susan Black', 'Nicole Brooks', 'Danielle Brown', 'Anastacia Flewin', 'Fiona Gage', 'Alex Harrington', 'Camilla Jakimowicz', 'Rochelle Jones', 'Caroline Kaspar', 'Mandy Liddell', 'Melanie Mackay', 'Elise Mann', 'Charmaine Martin', 'Michelle Wriggles', 'Michael Boyd', ""Lorry D'Ercole"", 'Michael Edge', 'Glyn Gray', 'Craig Haines', 'Stephen Holford', 'Jamie Jewell', 'Jason King', 'Ryan Males', 'Harlin Martin', 'Andrew Micallef', 'Jonathan Schmölzer', 'Bradley Spargo', ""Joseph 'Pepe' Ashton"", 'Jordan Ashton', 'Marcos Falagan', 'Mitchel Falagan', 'Chris Mayhew', 'Hamish McCann', 'Adrien Janssen', 'Shaun Holloway', 'Darren Dowlut', 'Dennis Dowlut', 'Pina Conti', 'Nandy McClean', 'Maya McClean', 'Patrick Harding-Irmer', 'Albin Pahernik', 'Aurel Verne', 'Kip Gamblin']",['Baz Luhrmann'],"['Drama', 'Music', 'Romance']","['Bazmark Films', 'Twentieth Century Fox Film Corporation']"
619,676,en,"The lifelong friendship between Rafe McCawley and Danny Walker is put to the ultimate test when the two ace fighter pilots become entangled in a love triangle with beautiful Naval nurse Evelyn Johnson. But the rivalry between the friends-turned-foes is immediately put on hold when they find themselves at the center of Japan's devastating attack on Pearl Harbor on Dec. 7, 1941.",Pearl Harbor,"['Ben Affleck', 'Josh Hartnett', 'Kate Beckinsale', 'Cuba Gooding Jr.', 'Jon Voight', 'Alec Baldwin', 'Tom Sizemore', 'William Lee Scott', 'Greg Zola', 'Ewen Bremner', 'Jaime King', 'Catherine Kellner', 'Jennifer Garner', 'Sara Rue', 'Michael Shannon', 'Dan Aykroyd', 'Colm Feore', 'Mako', 'John Fujioka', 'Cary-Hiroyuki Tagawa', 'Jesse James', 'Reiley McClendon', 'William Fichtner', 'Steve Rankin', 'Brian Haley', 'Graham Beckel', 'Viv Weatherall', 'Angel Sing', 'Rufus Dorsey', 'Matthew Davis', 'David Hornsby', 'Scott Wilson', 'Howard Mungo', 'Randy Oglesby', 'Ping Wu', 'Stan Cahill', 'Tom Everett', 'Tomas Arana', 'Beth Grant', 'Sung Kang', 'Raphael Sbarge', 'Marty Belafsky', 'Yuji Okumoto', 'Josh Green', 'Ian Bohen', 'Michael Milhoan', 'Peter Firth', 'Marco Gould', 'Andrew Bryniarski', 'Nicholas Downs', 'Tim Choate', 'John Diehl', 'Joseph Patrick Kelly', 'Ron Harper', 'Ted McGinley', 'Madison Mason', 'Kim Coates', 'Glenn Morshower', 'Paul Francis', 'Scott Wiper', 'Eric Christian Olsen', 'Rod Biermann', 'Noriaki Kamata', 'Garret Sato', 'Eiji Inoue', 'Precious Chong', 'Jeff Wadlow', 'Will Gill Jr.', 'Seth Sakai', 'Curtis Andersen', 'Blaine Pate', 'John Pyper-Ferguson', 'Michael Shamus Wiles', 'Toru Tanaka Jr.', 'Sean Gunn', 'Josh Ackerman', 'Matt Casper', 'David Kaufman', 'Lindsey Ginter', 'Guy Torry', 'Leland Orser', 'Peter James Smith', 'Pat Healy', 'Thomas Wilson Brown', 'Chad Morgan', 'James Saito', 'Tak Kubota', 'Robert Jayne', 'Vic Chao', 'Fred Koehler', 'Ben Easter', 'Cory Tucker', 'Abe Sylvia', 'Jason Liggett', 'Bret Roberts', 'Sean Faris', 'Nicholas Farrell', 'Tony Curran', 'Daniel Mays', 'Toshi Toda', 'Jaymee Ong']",['Michael Bay'],"['History', 'Romance', 'War']","['Jerry Bruckheimer Films', 'Touchstone Pictures']"
620,966,en,An oppressed Mexican peasant village hires seven gunfighters to help defend their homes.,The Magnificent Seven,"['Yul Brynner', 'Eli Wallach', 'Steve McQueen', 'Charles Bronson', 'Robert Vaughn', 'Brad Dexter', 'James Coburn', 'Horst Buchholz', 'Jorge Martínez de Hoyos', 'Vladimir Sokoloff', 'Rosenda Monteros', 'Rico Alaniz', 'Pepe Hern', 'Natividad Vacío', 'Mario Navarro', 'Danny Bravo', 'John A. Alonzo', 'Enrique Lucero', 'Alex Montoya', 'Robert J. Wilke', 'Val Avery', 'Whit Bissell', 'Bing Russell', 'Joseph Ruskin', 'Victor French', 'Jim Davis', 'José Chávez', 'Valentin de Vargas', 'Larry Duran', 'Roberto Contreras']",['John Sturges'],['Western'],"['The Mirisch Corporation', 'Alpha Productions']"
621,9397,en,"A comedy that follows the chaos that ensues when a meteor hits the Earth carrying alien life forms that give new meaning to the term ""survival of the fittest."" David Duchovny, Orlando Jones, Seann William Scott, and Julianne Moore are the only people standing between the aliens and world domination... which could be bad news for the Earth.",Evolution,"['David Duchovny', 'Julianne Moore', 'Orlando Jones', 'Seann William Scott', 'Ted Levine', 'Dan Aykroyd', 'Ty Burrell', 'Andrew Bowen', 'Sarah Silverman', 'Katharine Towne', 'Stephanie Hodge', 'Gregory Itzin', 'Michelle Wolff', 'Steven Gilborn', 'Wayne Duvall', 'Kyle Gass', 'Jerry Trainor', 'Jennifer Savidge', 'Wendy Braun', 'Michael Chapman']",['Ivan Reitman'],"['Action', 'Comedy', 'Science Fiction']","['DreamWorks SKG', 'Columbia Pictures Corporation', 'Montecito Picture Company, The']"
622,9705,en,"Rogue agent Gabriel Shear is determined to get his mitts on $9 billion stashed in a secret Drug Enforcement Administration account. He wants the cash to fight terrorism, but lacks the computer skills necessary to hack into the government mainframe. Enter Stanley Jobson, a n'er-do-well encryption expert who can log into anything.",Swordfish,"['John Travolta', 'Hugh Jackman', 'Halle Berry', 'Don Cheadle', 'Sam Shepard', 'Vinnie Jones', 'Drea de Matteo', 'Rudolf Martin', 'Zach Grenier', 'Camryn Grimes', 'Angelo Pagan', 'Chic Daniel', 'Kirk B.R. Woller', 'Carmen Argenziano', 'Tim DeKay', 'Laura Lane', 'Tait Ruppert', 'Craig Braun', 'William Mapother', 'Ilia Volok', 'Jonathan Fraser', 'Shawn Woods', 'Leo Lee', 'Marina Black', 'Kerry Kletter', 'Ryan Wulff', 'Ann Travolta', 'Margaret Travolta', 'Dana Hee', 'Denney Pierce', 'Jeff Ramsey', 'Joey Box', 'Debbie Evans', 'Sam Travolta', 'Tim Storms', 'Jason Christopher', 'Jonathan Pessin', 'Scott Burkholder', 'Mark Soper', 'Craig Lally', 'Rusty McClennon', 'Mark Riccardi', 'Debbie Entin', 'Natalia Sokolova', 'Anika Poitier', 'Nick Loren', 'Tom Morris', 'Richard Householder', 'Michael Arias', 'Brenda Eimers', 'Timothy Omundson', 'Astrid Veillon', 'Dean Rader Duval']",['Dominic Sena'],"['Action', 'Crime', 'Thriller']","['Village Roadshow Pictures', 'NPV Entertainment', 'Silver Pictures', 'Warner Bros.', 'Jonathan Krane Group']"
623,1089,en,"In the coastal town of Los Angeles, a gang of bank robbers call themselves The Ex-Presidents commit their crimes while wearing masks of Reagan, Carter, Nixon and Johnson. The F.B.I. believes that the members of the gang could be surfers and send young agent Johnny Utah undercover at the beach to mix with the surfers and gather information.",Point Break,"['Patrick Swayze', 'Keanu Reeves', 'Gary Busey', 'Lori Petty', 'John C. McGinley', 'James Le Gros', 'John Philbin', 'BoJesse Christopher', 'Julian Reyes', 'Daniel Beer', 'Chris Pedersen', 'Vincent Klyn', 'Anthony Kiedis', 'Dave Olson', 'Lee Tergesen', 'Christopher Pettiet', 'Sydney Walsh', 'Tom Sizemore', 'Dino Andino', 'Michael Kopelow', 'Julie Michaels', 'Mike Genovese', 'Jack Kehler', 'Galyn Görg', 'Raymond Forchion', 'Betsy Lynn George', 'Gloria Mann', 'Ping Wu', 'Jared Chandler', 'John Apicella', 'Richard Grove', 'Anthony Mangano', 'Deborah Lemen', 'Randy Walker', 'Peter Phelps']",['Kathryn Bigelow'],"['Action', 'Thriller', 'Crime']","['20th Century Fox', 'Largo Entertainment', 'JVC Entertainment Networks']"
624,9576,en,"Michael Dorsey is an unemployed actor with an impossible reputation. In order to find work and fund his friend's play he dresses as a woman, Dorothy Michaels, and lands the part in a daytime drama. Dorsey loses himself in this woman role and essentially becomes Dorothy Michaels, captivating women all around the city and inspiring them to break free from the control of men and become more like Dorsey's initial identity. This newfound role, however, lands Dorsey in a hot spot between a female friend/'lover,' a female co-star he falls in love with, that co-star's father who falls in love with him, and a male co-star who yearns for his affection.",Tootsie,"['Dustin Hoffman', 'Jessica Lange', 'Teri Garr', 'Dabney Coleman', 'Charles Durning', 'Bill Murray', 'Sydney Pollack', 'George Gaynes', 'Geena Davis', 'Doris Belack', 'Ellen Foley', 'Peter Gatto', 'Lynne Thigpen', 'Ronald L. Schwary', 'Debra Mooney', 'Amy Lawrence', 'Kenny Sinclair', 'Susan Merson', 'Robert D. Wilson', 'James Carruthers', 'Estelle Getty', 'Christine Ebersole', 'Bernie Pollack', 'Sam Stoneburner', 'Marjorie Lovett', 'Barbara Spiegel', 'Suzanne von Schaack', 'Anne Shropshire', 'Murray Schisgal', 'Richard Whiting', 'Jim Jansen', 'Tom Mardirosian', 'Gavin Reed', 'Annie Korzen', 'Ibbits Warriner', 'Lois de Banzie', 'Stephen Prutting', 'Tobin Bell', 'Phillip Borsos', 'Jim Dratfield', 'John Kapelos', 'Joyce Worsley', 'Andy Warhol', 'Pamela Lincoln', 'Michael M. Ryan']",['Sydney Pollack'],"['Comedy', 'Romance']","['Columbia Pictures Corporation', 'Mirage Enterprises', 'Punch Productions', 'Delphi Films', 'The Criterion Collection']"
625,10865,en,"The world's most highly qualified crew of archaeologists and explorers is led by historian Milo Thatch as they board the incredible 1,000-foot submarine Ulysses and head deep into the mysteries of the sea.",Atlantis: The Lost Empire,"['Michael J. Fox', 'Corey Burton', 'Claudia Christian', 'James Garner', 'John Mahoney', 'Phil Morris', 'Leonard Nimoy', 'Don Novello', 'Jacqueline Obradors', 'Florence Stanley', 'David Ogden Stiers', 'Natalie Strom', 'Cree Summer', 'Jim Varney', 'Jim Cummings']","['Gary Trousdale', 'Kirk Wise']","['Animation', 'Family', 'Adventure', 'Science Fiction']","['Walt Disney Pictures', 'Walt Disney Feature Animation']"
626,1995,en,"English aristocrat Lara Croft is skilled in hand-to-hand combat and in the middle of a battle with a secret society. The shapely archaeologist moonlights as a tomb raider to recover lost antiquities and meets her match in the evil Powell, who's in search of a powerful relic.",Lara Croft: Tomb Raider,"['Angelina Jolie', 'Jon Voight', 'Iain Glen', 'Noah Taylor', 'Daniel Craig', 'Richard Johnson', 'Chris Barrie', 'Julian Rhind-Tutt', 'Leslie Phillips', 'Robert Phillips', 'Rachel Appleton', 'Henry Wyndham', 'David Cheung', 'David Tse', 'Ayla Amiral', 'Оззи Юе', 'Wai-Keat Lau', 'Stephanie Burns', 'Carl Chase', 'Richenda Carey', 'Sylvano Clarke', 'Anna Maria Everett', 'Olegar Fedoro']",['Simon West'],"['Adventure', 'Fantasy', 'Action', 'Thriller']","['Paramount Pictures', 'Toho-Towa', 'Mutual Film Company', 'Lawrence Gordon Productions', 'British Broadcasting Corporation (BBC)', 'Marubeni', 'Eidos Interactive']"
627,10808,en,"Dr. John Dolittle the beloved doctor is back, but this time around he plays cupid to bumbling circus bear Archie as he's so smitten by a Pacific Western bear female, Ava. Dr. Dolittle must help a group of forest creatures to save their forest. But with the aid of his mangy, madcap animal friends, Dr. Dolittle must teach Archie the ways of true romance in time to save his species and his home before their habit is gone. So John held a meeting for every animal in the forest to not give up without a fight no matter what kind of animal expression they have and everyone agrees to do it and save their home.",Dr. Dolittle 2,"['Eddie Murphy', 'Kristen Wilson', 'Raven-Symoné', 'Kyla Pratt', 'Mandy Moore', 'John DiMaggio', 'Andy Richter', 'Denise Dowse', 'James Avery', 'Arnold Schwarzenegger', 'Andy Dick', 'Joey Lauren Adams', 'David Cross', 'Georgia Engel', 'Mike Epps', 'Jamie Kennedy', 'Tom Kenny', 'Cedric the Entertainer', 'David L. Lander', 'Michael McKean', 'Frankie Muniz', 'Bob Odenkirk', 'Reni Santoni', 'Hal Sparks', 'Renée Taylor', 'John Witherspoon', 'Lisa Kudrow', 'Crystal the Monkey', 'Kevin Pollak', 'Victor Raider-Wexler', 'Jeffrey Jones', 'Mark Griffin', 'Ken Hudson Campbell', 'Anne Stedman', 'Tommy Bush', 'Adam Vernier', 'Chris Marley', 'Shaun Robinson', 'Googy Gress', 'Lisa Marie Hugueley', 'Doug Seus', 'Louise Osbourne', 'Brie Hill Arbaugh', 'E.J. Wessel', 'Jodi Essex', 'Lawrence Pressman', ""Lil' Zane""]",['Steve Carr'],"['Comedy', 'Family', 'Romance', 'Fantasy']","['Twentieth Century Fox Film Corporation', 'Joseph M. Singer Entertainment', 'Davis Entertainment']"
628,9799,en,"Domenic Toretto is a Los Angeles street racer suspected of masterminding a series of big-rig hijackings. When undercover cop Brian O'Conner infiltrates Toretto's iconoclastic crew, he falls for Toretto's sister and must choose a side: the gang or the LAPD.",The Fast and the Furious,"['Paul Walker', 'Vin Diesel', 'Michelle Rodriguez', 'Jordana Brewster', 'Rick Yune', 'Chad Lindberg', 'Johnny Strong', 'Ted Levine', 'Matt Schulze', 'Thom Barry', 'Ja Rule', 'Vyto Ruginis', 'Stanton Rutledge', 'Noel Gugliemi', 'RJ de Vera', 'Beau Holden', 'Reggie Lee', 'David Douglas', ""Peter 'Navy' Tuiasosopo"", 'F. Valentino Morales', 'Neal H. Moritz', 'Rob Cohen', 'Kevin Smith', 'Doria Clare Anselmo', 'Glenn K. Ota', 'Mike White', 'Delphine Pacific', 'Monica Tamayo', 'Megan Baker', 'Tammy Monica Gegamian']",['Rob Cohen'],"['Action', 'Crime', 'Thriller']","['Universal Pictures', 'Original Film', 'Ardustry Entertainment', 'Mediastream Film GmbH & Co. Productions KG']"
629,644,en,"A robotic boy, the first programmed to love, David is adopted as a test case by a Cybertronics employee and his wife. Though he gradually becomes their child, a series of unexpected circumstances make this life impossible for David. Without final acceptance by humans or machines, David embarks on a journey to discover where he truly belongs, uncovering a world in which the line between robot and machine is both vast and profoundly thin.",A.I. Artificial Intelligence,"['Haley Joel Osment', ""Frances O'Connor"", 'Sam Robards', 'Jake Thomas', 'Jude Law', 'William Hurt', 'Robin Williams', 'Ben Kingsley', 'Meryl Streep', 'Chris Rock', 'Ken Leung', 'Clark Gregg', 'Kevin Sussman', 'Tom Gallop', 'Eugene Osment', 'April Grace', 'Matt Winston', 'Sabrina Grdevich', 'Theo Greenly', 'Michael Mantell', 'Keith Campbell', 'Brian Turk', 'Brendan Gleeson']",['Steven Spielberg'],"['Drama', 'Science Fiction', 'Adventure']","['DreamWorks SKG', 'Amblin Entertainment', 'Stanley Kubrick Productions', 'Warner Bros.']"
